time,position,velocity,energy
370.5,-96.8659,-21.6642,4926.17
371,-94.908,27.3482,4877.72
371.5,-69.7133,69.6648,4856.56
372,-27.4503,94.925,4882.14
372.5,21.5334,96.9443,4930.94
373,65.245,75.2282,4958.1
373.5,92.9823,35.0936,4938.64
374,97.9544,-13.6331,4890.46
374.5,78.9438,-59.022,4857.85
375,40.605,-89.9602,4870.8
375.5,-7.67535,-98.873,4917.39
376,-54.0765,-83.5783,4954.8
376.5,-87.2378,-47.8207,4948.63
377,-99.0402,-0.354922,4904.55
377.5,-86.5942,47.1978,4863.09
378,-52.9469,83.1948,4862.37
378.5,-6.33631,98.8228,4903.05
379,41.8256,90.2556,4947.73
379.5,79.7472,59.5906,4955.33
380,98.1438,14.3358,4918.86
380.5,92.5114,-34.4289,4871.86
381,64.2291,-74.7642,4857.53
381.5,20.2211,-96.7947,4889.05
382,-28.7376,-95.1264,4937.44
382.5,-70.6604,-70.1679,4958.21
383,-95.283,-28.0298,4932.26
383.5,-96.5771,20.971,4883.46
384,-74.2257,64.8373,4856.66
384.5,-33.7013,92.8292,4876.52
385,15.0744,98.0933,4924.76
385.5,60.1594,79.3407,4957.05
386,90.5152,41.1627,4943.68
386.5,98.7097,-7.09327,4896.96
387,82.7367,-53.6126,4859.84
387.5,46.5068,-87.0057,4866.44
388,-1.10952,-99.0968,4910.7
388.5,-48.4542,-86.9255,4951.93
389,-83.9357,-53.4718,4952.21
389.5,-98.8667,-6.92639,4911.3
390,-89.5917,41.3149,4866.8
390.5,-58.3816,79.4408,4859.63
391,-12.8776,98.1169,4896.38
391.5,35.7793,92.7705,4943.26
392,75.6762,64.7107,4957.17
392.5,97.0449,20.8074,4925.33
393,94.6536,-28.1902,4876.99
393.5,69.0878,-70.2859,4856.62
394,26.6069,-95.1731,4882.93
394.5,-22.3882,-96.7587,4931.74
395,-65.902,-74.6543,4958.17
395.5,-93.2806,-34.272,4937.92
396,-97.8209,14.5013,4889.61
396.5,-78.4113,59.7242,4857.66
397,-39.8038,90.3245,4871.43
397.5,8.54907,98.8103,4918.28
398,54.8088,83.1038,4955.12
398.5,87.6494,47.0506,4948.09
399,99.0304,-0.522223,4903.65
399.5,86.1653,-47.9672,4862.66
400,52.2039,-83.6681,4862.8
400.5,5.4612,-98.8841,4903.95
401,-42.6186,-89.8899,4948.27
401.5,-80.2639,-58.8875,4955.02
402,-98.2578,-13.4674,4917.98
402.5,-92.1948,35.2501,4871.22
403,-63.5592,75.337,4857.72
403.5,-19.3622,96.9788,4889.9
404,29.5754,94.8769,4938.16
404.5,71.2719,69.5457,4958.15
405,95.5186,27.1874,4931.47
405.5,96.3789,-21.8274,4882.67
406,73.6424,-65.4981,4856.6
406.5,32.8756,-93.1325,4877.24
407,-15.9403,-97.9649,4925.61
407.5,-60.8534,-78.812,4957.24
408,-90.8675,-40.3632,4943.05
408.5,-98.6341,7.96788,4896.08
409,-82.2516,54.3482,4859.52
409.5,-45.731,87.4222,4866.98
410,1.98608,99.0921,4911.6
410.5,49.2169,86.5009,4952.36
411,84.3977,52.7312,4951.78
411.5,98.915,6.05112,4910.4
412,89.2145,-42.1105,4866.26
412.5,57.6711,-79.962,4859.94
413,12.0079,-98.2361,4897.26
413.5,-36.5953,-92.4585,4943.89
414,-76.2387,-64.0438,4956.98
414.5,-97.2162,-19.949,4924.48
415,-94.3918,29.03,4876.28
415.5,-68.457,70.9015,4856.69
416,-25.7615,95.4138,4883.72
416.5,23.2413,96.5655,4932.53
417,66.5538,74.0746,4958.23
417.5,93.5716,33.4476,4937.2
418,97.6799,-15.3685,4888.77
418.5,77.8726,-60.4218,4857.47
419,38.9995,-90.6818,4872.07
419.5,-9.42212,-98.7397,4919.15
420,-55.5368,-82.6227,4955.43
420.5,-88.0542,-46.2768,4947.54
421,-99.0128,1.39933,4902.75
421.5,-85.7297,48.7328,4862.23
422,-51.4569,84.1348,4863.24
422.5,-4.58566,98.9377,4904.85
423,43.4083,89.5172,4948.8
423.5,80.7744,58.1797,4954.69
424,98.3641,12.5978,4917.1
424.5,91.8708,-36.0684,4870.59
425,62.8844,-75.9039,4857.92
425.5,18.5017,-97.1554,4890.74
426,-30.4109,-94.6199,4938.88
426.5,-71.8779,-68.9182,4958.07
427,-95.7466,-26.3428,4930.68
427.5,-96.1732,22.6821,4881.88
428,-73.0533,66.1537,4856.55
428.5,-32.0474,93.4286,4877.97
429,16.8049,97.8289,4926.45
429.5,61.5427,78.2772,4957.41
430,91.2127,39.5606,4942.4
430.5,98.5507,-8.84186,4895.21
431,81.76,-55.0795,4859.22
431.5,44.9516,-87.8318,4867.53
432,-2.86248,-99.0798,4912.5
432.5,-49.9757,-86.0696,4952.77
433,-84.8532,-51.9865,4951.33
433.5,-98.9556,-5.17539,4909.5
434,-88.8303,42.9029,4865.74
434.5,-56.9562,80.477,4860.28
435,-11.1372,98.3476,4898.14
435.5,37.4085,92.1392,4944.52
436,76.7954,63.372,4956.77
436.5,97.38,19.0891,4923.63
437,94.1226,-29.8675,4875.57
437.5,67.8207,-71.5115,4856.77
438,24.914,-95.647,4884.52
438.5,-24.0926,-96.3647,4933.31
439,-67.2005,-73.489,4958.27
439.5,-93.8553,-32.6206,4936.46
440,-97.5311,16.2344,4887.94
440.5,-77.3279,61.1147,4857.3
441,-38.1921,91.032,4872.73
441.5,10.2944,98.6615,4920.03
442,56.2605,82.1352,4955.72
442.5,88.4521,45.4993,4946.98
443,98.9875,-2.27632,4901.85
443.5,85.2873,-49.4947,4861.82
444,50.7058,-84.595,4863.7
444.5,3.70977,-98.9835,4905.75
445,-44.1946,-89.1374,4949.32
445.5,-81.2785,-57.4674,4954.35
446,-98.4627,-11.7273,4916.21
446.5,-91.5397,36.884,4869.97
447,-62.2046,76.4648,4858.14
447.5,-17.6397,97.3244,4891.6
448,31.244,94.3556,4939.58
448.5,72.4782,68.2852,4957.98
449,95.9671,25.4962,4929.87
449.5,95.9599,-23.5351,4881.11
450,72.4585,-66.8042,4856.52
450.5,31.2166,-93.7173,4878.71
451,-17.6682,-97.6852,4927.28
451.5,-62.2271,-77.7363,4957.57
452,-91.5508,-38.7548,4941.74
452.5,-98.4595,9.71515,4894.33
453,-81.262,55.8065,4858.94
453.5,-44.1687,88.2345,4868.1
454,3.73866,99.0596,4913.39
454.5,50.7307,85.6315,4953.17
455,85.302,51.2377,4950.87
455.5,98.9885,4.29925,4908.6
456,88.4391,-43.6919,4865.23
456.5,56.2367,-80.9857,4860.63
457,10.2657,-98.4514,4899.03
457.5,-38.2188,-91.8127,4945.13
458,-77.346,-62.6951,4956.54
458.5,-97.5361,-18.2276,4922.77
459,-93.8461,30.7027,4874.87
459.5,-67.1792,72.1159,4856.88
460,-24.0645,95.8726,4885.33
460.5,24.942,96.1564,4934.08
461,67.8418,72.8977,4958.29
461.5,94.1316,31.7911,4935.72
462,97.3747,-17.099,4887.11
462.5,76.7771,-61.8028,4857.15
463,37.3818,-91.375,4873.39
463.5,-11.1659,-98.5755,4920.9
464,-56.9798,-81.6412,4955.99
464.5,-88.8431,-44.7183,4946.41
465,-98.9544,3.15314,4900.96
465.5,-84.8383,50.2526,4861.43
466,-49.9508,85.0485,4864.16
466.5,-2.83358,99.0216,4906.65
467,44.9774,88.7507,4949.82
467.5,81.7763,56.7505,4953.99
468,98.5535,10.8559,4915.32
468.5,91.2014,-37.6967,4869.37
469,61.52,-77.0198,4858.38
469.5,16.7764,-97.4857,4892.46
470,-32.0747,-94.0838,4940.27
470.5,-73.0728,-67.6469,4957.86
471,-96.1801,-24.6476,4929.06
471.5,-95.7392,24.3862,4880.34
472,-71.858,67.4495,4856.5
472.5,-30.3834,93.9987,4879.46
473,18.5301,97.5338,4928.1
473.5,62.9067,77.1892,4957.72
474,91.8816,37.946,4941.07
474.5,98.3607,-10.5877,4893.46
475,80.7576,-56.5292,4858.67
475.5,43.3823,-88.6303,4868.68
476,-4.61454,-99.0317,4914.29
476.5,-51.4816,-85.1867,4953.56
477,-85.7441,-50.485,4950.39
477.5,-99.0135,-3.42277,4907.7
478,-88.041,44.4774,4864.73
478.5,-55.5129,81.488,4860.99
479,-9.39334,98.5475,4899.92
479.5,39.026,91.4791,4945.73
480,77.8905,62.0134,4956.3
480.5,97.6846,17.3647,4921.91
481,93.5622,-31.5355,4874.18
481.5,66.5324,-72.7147,4856.99
482,23.2132,-96.0908,4886.15
482.5,-25.7894,-95.9405,4934.84
483,-68.4779,-72.3007,4958.3
483.5,-94.4006,-30.9591,4934.97
484,-97.2107,17.9624,4886.28
484.5,-76.2203,62.486,4857.02
485,-36.5685,91.7109,4874.07
485.5,12.0366,98.4818,4921.77
486,57.6946,81.1409,4956.25
486.5,89.227,43.9338,4945.82
487,98.9136,-4.02971,4900.07
487.5,84.3826,-51.0066,4861.05
488,49.1918,-85.4954,4864.65
488.5,1.95717,-99.0519,4907.55
489,-45.7567,-88.357,4950.31
489.5,-82.2677,-56.0292,4953.62
490,-98.6367,-9.9836,4914.43
490.5,-90.856,38.5064,4868.78
491,-60.8306,77.5687,4858.63
491.5,-15.9117,97.6394,4893.32
492,32.9029,93.8047,4940.96
492.5,73.6617,67.0032,4957.74
493,96.3856,23.7971,4928.24
493.5,95.5109,-25.2354,4879.58
494,71.2518,-68.0894,4856.5
494.5,29.5478,-94.2728,4880.21
495,-19.3905,-97.3748,4928.92
495.5,-63.5814,-76.6361,4957.85
496,-92.2053,-37.1343,4940.39
496.5,-98.2542,11.4594,4892.6
497,-80.247,57.2474,4858.42
497.5,-42.5925,89.0192,4869.27
498,5.49007,98.996,4915.18
498.5,52.2285,84.7352,4953.93
499,86.1796,49.7282,4949.91
499.5,99.0309,2.54602,4906.8
500,87.636,-45.2595,4864.24
500.5,54.7847,-81.9839,4861.37
501,8.52027,-98.6358,4900.81
501.5,-39.8302,-91.1382,4946.31
502,-78.4289,-61.3268,4956.04
502.5,-97.8255,-16.5005,4921.04
503,-93.2709,32.3658,4873.5
503.5,-65.8804,73.3078,4857.13
504,-22.3601,96.3014,4886.97
504.5,26.6348,95.7172,4935.59
505,69.1085,71.698,4958.3
505.5,94.6621,30.1247,4934.2
506,97.0391,-18.8243,4885.47
506.5,75.6575,-63.1643,4856.89
507,35.7523,-92.0396,4874.76
507.5,-12.9063,-98.3803,4922.63
508,-58.4049,-80.6341,4956.5
508.5,-89.6041,-43.1459,4945.23
509,-98.865,4.90596,4899.18
509.5,-83.9203,51.7567,4860.68
510,-48.429,85.9355,4865.14
510.5,-1.08061,99.0744,4908.45
511,46.5324,87.9564,4950.79
511.5,82.7526,55.3036,4953.24
512,98.7121,9.11053,4913.54
512.5,90.5034,-39.3131,4868.2
513,60.1364,-78.1115,4858.9
513.5,15.0458,-97.7855,4894.19
514,-33.7284,-93.5182,4941.63
514.5,-74.2448,-66.3544,4957.6
515,-96.5835,-22.9447,4927.41
515.5,-95.2751,26.0827,4878.83
516,-70.6401,68.7241,4856.51
516.5,-28.7099,94.5394,4880.98
517,20.2494,97.2082,4929.74
517.5,64.2511,76.077,4957.96
518,92.5218,36.3196,4939.69
518.5,98.1399,-12.3302,4891.74
519,79.73,-57.9611,4858.18
519.5,41.7994,-89.4011,4869.87
520,-6.36516,-98.9526,4916.07
520.5,-52.9713,-84.2771,4954.29
521,-86.6082,-48.9675,4949.4
521.5,-99.0404,-1.66907,4905.9
522,-87.2241,46.0381,4863.77
522.5,-54.0522,82.4735,4861.76
523,-7.64653,98.7165,4901.71
523.5,40.6313,90.7903,4946.89
524,78.9612,60.6354,4955.76
524.5,97.9586,15.6349,4920.17
525,92.9724,-33.1936,4872.84
525.5,65.2232,-73.8951,4857.28
526,21.5052,-96.5045,4887.8
526.5,-27.4781,-95.4863,4936.34
527,-69.7338,-71.0897,4958.27
527.5,-94.9162,-29.2878,4933.43
528,-96.8598,19.6847,4884.66
528.5,-75.0888,63.8377,4856.79
529,-34.9334,92.3611,4875.45
529.5,13.7749,98.2712,4923.49
530,59.1107,80.1211,4956.73
530.5,89.974,42.3546,4944.62
531,98.8086,-5.78183,4898.29
531.5,83.4514,-52.5026,4860.33
532,47.6624,-86.369,4865.65
532.5,0.203964,-99.0892,4909.35
533,-47.3044,-87.5489,4951.26
533.5,-83.231,-54.5736,4952.84
534,-98.7798,-8.23675,4912.64
534.5,-90.1438,40.1167,4867.63
535,-59.4375,78.6482,4859.18
535.5,-14.1788,97.9239,4895.06
536,34.5514,93.2244,4942.29
536.5,74.8221,65.7003,4957.44
537,96.7738,22.0905,4926.58
537.5,95.0319,-26.9278,4878.09
538,70.0229,-69.3533,4856.54
538.5,27.8698,-94.7986,4881.75
539,-21.1068,-97.034,4930.54
539.5,-64.9157,-75.512,4958.05
540,-92.831,-35.5021,4938.99
540.5,-98.018,13.2,4890.88
541,-79.2068,58.6703,4857.96
541.5,-41.003,89.776,4870.49
542,7.23975,98.9014,4916.95
542.5,53.71,83.8123,4954.63
543,87.0301,48.2031,4948.89
543.5,99.0422,0.791995,4905
544,86.8054,-46.813,4863.31
544.5,53.3155,-82.9565,4862.16
545,6.77219,-98.7894,4902.6
545.5,-41.4292,-90.4352,4947.45
546,-79.4873,-59.9393,4955.48
546.5,-98.0841,-14.7682,4919.3
547,-92.6666,34.0187,4872.18
547.5,-64.561,74.4766,4857.44
548,-20.6486,96.7001,4888.63
548.5,28.3193,95.248,4937.08
549,70.3536,70.4758,4958.24
549.5,95.1629,28.4487,4932.65
550,96.673,-20.5436,4883.85
550.5,74.5142,-64.5061,4856.7
551,34.1117,-92.6753,4876.16
551.5,-14.6425,-98.1543,4924.34
552,-59.8117,-79.6018,4956.94
552.5,-90.337,-41.5599,4944
553,-98.7446,6.65724,4897.4
553.5,-82.976,53.2445,4860
554,-46.8921,86.7956,4866.17
554.5,0.672698,99.0962,4910.25
555,48.0728,87.1345,4951.71
555.5,83.7029,53.8393,4952.43
556,98.8397,7.36233,4911.75
556.5,89.7771,-40.9172,4867.07
557,58.7339,-79.1788,4859.47
557.5,13.3106,-98.0546,4895.94
558,-35.3716,-92.9233,4942.94
558.5,-75.3936,-65.0411,4957.27
559,-96.9566,-21.2345,4925.75
559.5,-94.7813,27.7709,4877.36
560,-69.4002,69.9771,4856.59
560.5,-27.0275,95.0504,4882.54
561,21.9625,96.8521,4931.34
561.5,65.5753,74.941,4958.14
562,93.1329,34.6817,4938.28
562.5,97.8884,-14.0688,4890.03
563,78.6774,-59.3749,4857.75
563.5,40.2034,-90.1439,4871.11
564,-8.11378,-98.8425,4917.84
564.5,-54.4444,-83.3411,4954.96
565,-87.4452,-47.4348,4948.36
565.5,-99.0363,0.0851447,4904.1
566,-86.3799,47.5842,4862.87
566.5,-52.5746,83.4331,4862.58
567,-5.89732,98.8546,4903.5
567.5,42.2239,90.073,4948
568,80.0072,59.2384,4955.17
568.5,98.202,13.9002,4918.42
569,92.3535,-34.8412,4871.54
569.5,63.8936,-75.0523,4857.62
570,19.7904,-96.888,4889.47
570.5,-29.1582,-95.0021,4937.8
571,-70.9679,-69.8564,4958.18
571.5,-95.4021,-27.6074,4931.87
572,-96.4786,21.4008,4883.06
572.5,-73.9338,65.1694,4856.63
573,-33.2873,92.9823,4876.88
573.5,15.509,98.0298,4925.19
574,60.5082,79.0762,4957.14
574.5,90.6928,40.762,4943.37
575,98.6727,-7.53214,4896.52
575.5,82.4941,-53.9822,4859.68
576,46.1181,-87.2155,4866.71
576.5,-1.54931,-99.0954,4911.15
577,-48.8373,-86.7133,4952.14
577.5,-84.1683,-53.1008,4952
578,-98.8919,-6.48733,4910.85
578.5,-89.4033,41.7145,4866.53
579,-58.0257,79.7031,4859.78
579.5,-12.4414,98.1776,4896.82
580,36.1891,92.6149,4943.58
580.5,75.9591,64.3767,4957.08
581,97.1318,20.3769,4924.9
581.5,94.5232,-28.6118,4876.63
582,68.772,-70.5954,4856.65
582.5,26.183,-95.2948,4883.33
583,-22.8165,-96.6627,4932.13
583.5,-66.2297,-74.3642,4958.2
584,-93.4276,-33.8587,4937.56
584.5,-97.7511,14.9365,4889.19
585,-78.1418,60.0748,4857.56
585.5,-39.4006,90.5047,4871.75
586,8.98717,98.7758,4918.72
586.5,55.1746,82.8632,4955.28
587,87.8534,46.6628,4947.82
587.5,99.0226,-0.962278,4903.2
588,85.9476,-48.3518,4862.44
588.5,51.8296,-83.9031,4863.02
589,5.02199,-98.912,4904.4
589.5,-43.0152,-89.7038,4948.54
590,-80.5208,-58.533,4954.85
590.5,-98.3121,-13.0312,4917.54
591,-92.0331,35.661,4870.9
591.5,-63.2213,75.6222,4857.82
592,-18.9306,97.0684,4890.32
592.5,29.9949,94.7489,4938.52
593,71.5766,69.2316,4958.11
593.5,95.6339,26.7639,4931.07
594,96.2767,-22.2564,4882.27
594.5,73.3475,-65.8277,4856.57
595,32.4604,-93.282,4877.6
595.5,-16.3742,-97.8976,4926.03
596,-61.1998,-78.5445,4957.33
596.5,-91.0416,-39.9609,4942.72
597,-98.5932,8.40644,4895.64
597.5,-82.0057,54.7156,4859.37
598,-45.3404,87.6285,4867.26
598.5,2.4258,99.0869,4912.05
599,49.5981,86.2853,4952.57
599.5,84.6271,52.3581,4951.56
600,98.9364,5.61182,4909.95
600.5,89.0226,-42.5085,4866
601,57.313,-80.2212,4860.11
601.5,11.5712,-98.293,4897.7
602,-37.0037,-92.2992,4944.21
602.5,-76.5187,-63.7074,4956.87
603,-97.2993,-19.5178,4924.05
603.5,-94.2577,29.4505,4875.92
604,-68.1384,71.2082,4856.73
604.5,-25.3365,95.5317,4884.12
605,23.6686,96.4657,4932.92
605.5,66.8789,73.7815,4958.25
606,93.7149,33.0331,4936.83
606.5,97.6062,-15.8031,4888.35
607,77.6001,-60.77,4857.39
607.5,38.5948,-90.8584,4872.4
608,-9.85986,-98.7014,4919.59
608.5,-55.9005,-82.3789,4955.57
609,-88.2547,-45.8872,4947.26
609.5,-99.0011,1.83933,4902.3
610,-85.5086,49.1155,4862.03
610.5,-51.0806,84.3665,4863.47
611,-4.14626,98.9616,4905.3
611.5,43.8032,89.3275,4949.06
612,81.0281,57.8229,4954.52
612.5,98.4145,12.1612,4916.66
613,91.7056,-36.478,4870.28
613.5,62.544,-76.1861,4858.03
614,18.0694,-97.2411,4891.17
614.5,-30.8292,-94.4882,4939.23
615,-72.1797,-68.6013,4958.02
615.5,-95.8582,-25.9183,4930.27
616,-96.0672,23.1103,4881.49
616.5,-72.7556,66.4807,4856.53
617,-31.6309,93.5744,4878.34
617.5,17.2382,97.7577,4926.86
618,61.8867,78.0066,4957.49
618.5,91.3832,39.1567,4942.07
619,98.5059,-9.28009,4894.77
619.5,81.5109,-55.4448,4859.08
620,44.5593,-88.0347,4867.82
620.5,-3.30209,-99.0706,4912.95
621,-50.355,-85.8506,4952.98
621.5,-85.0792,-51.6114,4951.1
622,-98.9731,-4.73587,4909.05
622.5,-88.6349,43.2991,4865.48
623,-56.5958,80.733,4860.45
623.5,-10.7001,98.4006,4898.59
624,37.8154,91.9763,4944.82
624.5,77.0723,63.033,4956.65
625,97.4593,18.657,4923.2
625.5,93.9848,-30.2868,4875.22
626,67.4995,-71.8154,4856.82
626.5,24.4881,-95.7611,4884.93
627,-24.519,-96.2611,4933.69
627.5,-67.5229,-73.1931,4958.28
628,-93.9949,-32.2048,4936.09
628.5,-97.4536,16.6684,4887.52
629,-77.0523,61.4605,4857.23
629.5,-37.7859,91.205,4873.06
630,10.7318,98.6193,4920.47
630.5,56.622,81.8882,4955.86
631,88.6491,45.108,4946.7
631.5,98.9719,-2.71625,4901.4
632,85.0629,-49.8754,4861.62
632.5,50.3275,-84.8233,4863.93
633,3.27021,-99.0036,4906.2
633.5,-44.5877,-88.9443,4949.57
634,-81.5291,-57.1083,4954.17
634.5,-98.5092,-11.2902,4915.77
635,-91.3709,37.2921,4869.67
635.5,-61.8618,76.744,4858.26
636,-17.2067,97.4063,4892.03
636.5,31.6611,94.2201,4939.93
637,72.7772,67.9656,4957.92
637.5,96.0749,25.0707,4929.46
638,95.8501,-23.9623,4880.72
638.5,72.1579,-67.1286,4856.5
639,30.7989,-93.8594,4879.08
639.5,-18.1008,-97.6102,4927.69
640,-62.5687,-77.4626,4957.65
640.5,-91.7177,-38.3494,4941.4
641,-98.4109,10.153,4893.9
641.5,-81.0098,56.1696,4858.8
642,-43.7746,88.434,4868.39
642.5,4.17813,99.0466,4913.84
643,51.1079,85.4091,4953.37
643.5,85.5247,50.8606,4950.63
644,99.002,3.85955,4908.15
644.5,88.2402,-44.0864,4864.97
645,55.8741,-81.2385,4860.81
645.5,9.82812,-98.5006,4899.48
646,-38.6242,-91.6462,4945.43
646.5,-77.6199,-62.3537,4956.42
647,-97.6116,-17.7949,4922.34
647.5,-93.7045,31.1208,4874.52
648,-66.8554,72.417,4856.93
648.5,-23.6377,95.983,4885.74
649,25.3674,96.049,4934.46
649.5,68.1616,72.5989,4958.3
650,94.2675,31.374,4935.34
650.5,97.2934,-17.5323,4886.69
651,76.4985,-62.1462,4857.08
651.5,36.9741,-91.5444,4873.73
652,-11.6028,-98.5294,4921.34
652.5,-57.339,-81.391,4956.13
653,-89.0366,-44.3252,4946.12
653.5,-98.9349,3.59295,4900.51
654,-84.6105,50.6314,4861.24
654.5,-49.5705,85.2735,4864.4
655,-2.39391,99.0377,4907.1
655.5,45.3688,88.554,4950.07
656,82.0236,56.3892,4953.81
656.5,98.5962,10.4184,4914.88
657,91.029,-38.1033,4869.07
657.5,61.1747,-77.2959,4858.5
658,16.3427,-97.5638,4892.89
658.5,-32.4905,-93.9447,4940.62
659,-73.369,-67.3246,4957.8
659.5,-96.2841,-24.2211,4928.65
660,-95.6256,24.8125,4879.96
660.5,-71.5546,67.7712,4856.5
661,-29.9645,94.1371,4879.83
661.5,18.9619,97.455,4928.52
662,63.2458,76.9125,4957.78
662.5,92.0449,37.5391,4940.73
663,98.3082,-11.0251,4893.03
663.5,80.5022,-56.89,4858.54
664,42.9865,-88.8263,4868.97
664.5,-5.05384,-99.0148,4914.73
665,-51.8568,-84.961,4953.75
665.5,-85.9634,-50.1058,4950.15
666,-99.0232,-2.98293,4907.25
666.5,-87.8386,44.8702,4864.48
667,-55.1481,81.7376,4861.18
667.5,-8.9554,98.5928,4900.37
668,39.4299,91.309,4946.02
668.5,78.1614,61.6696,4956.17
669,97.7562,16.9313,4921.48
669.5,93.417,-31.9524,4873.84
670,66.2059,-73.013,4857.06
670.5,22.7854,-96.1974,4886.56
671,-26.2138,-95.8294,4935.22
671.5,-68.7949,-71.999,4958.3
672,-94.5327,-30.5408,4934.58
672.5,-97.1255,18.395,4885.87
673,-75.9387,62.8269,4856.95
673.5,-36.1594,91.8767,4874.41
674,12.473,98.4318,4922.2
674.5,58.0516,80.8874,4956.38
675,89.4171,43.539,4945.53
675.5,98.8902,-4.46937,4899.62
676,84.1515,-51.3834,4860.86
676.5,48.8096,-85.717,4864.89
677,1.51741,-99.0641,4908
677.5,-46.1463,-88.1569,4950.56
678,-82.5118,-55.6657,4953.43
678.5,-98.6755,-9.54567,4913.99
679,-90.68,38.9115,4868.48
679.5,-60.4829,77.8418,4858.76
680,-15.4775,97.7137,4893.76
680.5,33.3174,93.6618,4941.29
681,73.955,66.6783,4957.67
681.5,96.4858,23.3697,4927.83
682,95.3936,-25.6607,4879.2
682.5,70.9456,-68.4085,4856.5
683,29.1277,-94.4075,4880.6
683.5,-19.8216,-97.2922,4929.33
684,-63.918,-76.3564,4957.9
684.5,-92.365,-36.7259,4940.04
685,-98.1978,11.8964,4892.17
685.5,-79.9884,57.606,4858.3
686,-42.195,89.2117,4869.57
686.5,5.92916,98.9752,4915.62
687,52.6017,84.5062,4954.11
687.5,86.3955,49.3471,4949.65
688,99.0366,2.10607,4906.35
688.5,87.4302,-45.6506,4864.01
689,54.4178,-82.2303,4861.56
689.5,8.08199,-98.6773,4901.26
690,-40.2325,-90.9646,4946.6
690.5,-78.6967,-60.9805,4955.9
691,-97.8932,-16.0664,4920.61
691.5,-93.1221,32.7814,4873.17
692,-65.5513,73.6031,4857.2
692.5,-21.9314,96.4043,4887.39
693,27.0582,95.6023,4935.97
693.5,69.4229,71.3935,4958.29
694,94.7905,29.7051,4933.82
694.5,96.9501,-19.2561,4885.06
695,75.3729,-63.5028,4856.84
695.5,35.3418,-92.2018,4875.1
696,-13.3422,-98.3265,4923.06
696.5,-58.7596,-80.3775,4956.62
697,-89.7906,-42.7493,4944.92
697.5,-98.8377,5.34544,4898.73
698,-83.6859,52.1314,4860.51
698.5,-48.0449,86.1538,4865.4
699,-0.6408,99.0828,4908.9
699.5,46.9202,87.7528,4951.03
700,82.9934,54.9379,4953.04
700.5,98.747,8.67224,4913.09
701,90.3239,-39.7167,4867.91
701.5,59.7863,-78.3815,4859.03
702,14.611,-97.8559,4894.63
702.5,-34.1416,-93.3717,4941.96
703,-74.5352,-66.0268,4957.52
703.5,-96.6799,-22.5163,4927
704,-95.1541,26.507,4878.46
704.5,-70.3311,69.0404,4856.52
705,-28.2887,94.6704,4881.37
705.5,20.6798,97.1217,4930.14
706,64.5851,75.7943,4958.01
706.5,92.6778,35.9098,4939.34
707,98.0797,-12.7667,4891.31
707.5,79.4683,-58.3175,4858.07
708,41.4003,-89.5901,4870.18
708.5,-6.80401,-98.9279,4916.51
709,-53.3424,-84.0447,4954.47
709.5,-86.8207,-48.5845,4949.15
710,-99.0423,-1.22905,4905.44
710.5,-87.0149,46.4273,4863.54
711,-53.6832,82.7166,4861.96
711.5,-7.20794,98.754,4902.16
712,41.032,90.613,4947.17
712.5,79.2259,60.2868,4955.62
713,98.0226,15.2002,4919.74
713.5,92.8199,-33.6079,4872.51
714,64.8916,-74.1876,4857.36
714.5,21.0756,-96.6036,4888.22
715,-27.9004,-95.3677,4936.71
715.5,-70.0454,-70.7824,4958.26
716,-95.0409,-28.8672,4933.04
716.5,-96.767,20.1158,4884.25
717,-74.8012,64.1737,4856.74
717.5,-34.5215,92.5196,4875.81
718,14.2103,98.2135,4923.92
718.5,59.463,79.8613,4956.84
719,90.157,41.9563,4944.31
719.5,98.7774,-6.22109,4897.84
720,83.2137,-52.8753,4860.16
720.5,47.2764,-86.5839,4865.91
721,-0.235862,-99.0937,4909.8
721.5,-47.6904,-87.3418,4951.48
722,-83.4686,-54.2057,4952.63
722.5,-98.8108,-7.79813,4912.19
723,-89.9607,40.5187,4867.35
723.5,-59.0851,78.9152,4859.32
724,-13.7433,97.9904,4895.5
724.5,34.9632,93.0742,4942.62
725,75.1096,65.3702,4957.36
725.5,96.8665,21.6613,4926.16
726,94.9071,-27.3511,4877.72
726.5,69.7111,-69.6669,4856.56
727,27.4475,-94.9259,4882.15
727.5,-21.5363,-96.9437,4930.95
728,-65.2472,-75.2263,4958.1
728.5,-92.9834,-35.0908,4938.64
729,-97.9539,13.636,4890.46
729.5,-78.942,59.0244,4857.85
730,-40.6022,89.9614,4870.8
730.5,7.67833,98.8728,4917.4
731,54.079,83.5767,4954.8
731.5,87.2392,47.8181,4948.62
732,99.0402,0.351935,4904.54
732.5,86.5927,-47.2004,4863.09
733,52.9443,-83.1964,4862.37
733.5,6.33333,-98.823,4903.05
734,-41.8283,-90.2544,4947.73
734.5,-79.7489,-59.5883,4955.33
735,-98.1442,-14.3329,4918.86
735.5,-92.5104,34.4317,4871.86
736,-64.2268,74.7662,4857.53
736.5,-20.2182,96.7953,4889.05
737,28.7405,95.1256,4937.44
737.5,70.6625,70.1658,4958.21
738,95.2839,28.0269,4932.26
738.5,96.5764,-20.9739,4883.45
739,74.2237,-64.8395,4856.66
739.5,33.6984,-92.8302,4876.52
740,-15.0774,-98.0928,4924.77
740.5,-60.1617,-79.3389,4957.05
741,-90.5164,-41.16,4943.68
741.5,-98.7095,7.09625,4896.96
742,-82.7351,53.6151,4859.84
